id,Source title,Source type,Print ISSN,Electronic ISSN,ASJC field IDs,Year,Citing source,P,IPP,IPP (lower bound),IPP (upper bound),SNIP,SNIP (lower bound),SNIP (upper bound),% self cit,APC_USD_denominated_x,Subjects_x,APC_USD_denominated_y,Subjects_y,APC_USD_denominated,Subjects
15457,Aging Cell,Journal,1474-9718,1474-9726,1302; 1307,2021,1,552,9.44384057971014,8.65942028985507,10.356884057971,1.77038446331232,1.62233925669151,1.93146992135265,0.0247458277383464,2800,Medicine: Internal medicine: Special situations and conditions: Geriatrics,2800,Medicine: Internal medicine: Special situations and conditions: Geriatrics,2800.0,Medicine: Internal medicine: Special situations and conditions: Geriatrics
15513,Aging Male,Journal,1368-5538,1473-0790,2717,2021,1,117,4.31623931623932,3.34188034188034,5.41025641025641,2.52774219004675,2.00610510423891,3.06002137022681,0.40990099009901,1702.8,Medicine: Medicine (General) | Science: Physiology,1702.8,Medicine: Medicine (General) | Science: Physiology,1702.8,Medicine: Medicine (General) | Science: Physiology
15551,AGIT- Journal fur Angewandte Geoinformatik,Journal,2364-9283,2509-713X,1706; 1903; 2308,2021,1,122,0.19672131147541,0.114754098360656,0.278688524590164,0.322632531549797,0.154853926885751,0.537708258829345,0.458333333333333,49.0,Technology: Technology (General): Industrial engineering. Management engineering: Information technology | Geography. Anthropology. Recreation,49.0,Technology: Technology (General): Industrial engineering. Management engineering: Information technology | Geography. Anthropology. Recreation,49.0,Technology: Technology (General): Industrial engineering. Management engineering: Information technology | Geography. Anthropology. Recreation
15690,Agricultural and Environmental Letters,Journal,-,2471-9625,1102; 1111; 2308,2021,0,45,1.75555555555556,1.2,2.35555555555556,0.917844765706128,0.557716016839099,1.34179082473341,0.0,,,1100,Agriculture | Geography. Anthropology. Recreation: Environmental sciences,1100.0,Agriculture | Geography. Anthropology. Recreation: Environmental sciences
15698,Agricultural and Food Economics,Journal,-,2193-7532,1101; 1106; 2002,2021,1,70,3.58571428571429,2.71428571428571,4.6,1.69461115821628,1.23430680143916,2.21910328106806,0.0398406374501992,,,999.6,Technology: Home economics: Nutrition. Foods and food supply | Social Sciences: Industries. Land use. Labor: Special industries and trades: Agricultural industries,999.6,Technology: Home economics: Nutrition. Foods and food supply | Social Sciences: Industries. Land use. Labor: Special industries and trades: Agricultural industries
15783,Agricultural and Resource Economics Review,Journal,1068-2805,2372-2614,1102; 2002,2021,1,74,1.83783783783784,1.37837837837838,2.33783783783784,0.860547677998921,0.617207307384712,1.1412405977566,0.0147058823529412,1500,"Agriculture: Agriculture (General) | Social Sciences: Industries. Land use. Labor: Economic growth, development, planning",1500,"Agriculture: Agriculture (General) | Social Sciences: Industries. Land use. Labor: Economic growth, development, planning",1500.0,"Agriculture: Agriculture (General) | Social Sciences: Industries. Land use. Labor: Economic growth, development, planning"
15820,Agricultural Economics (Czech Republic),Journal,0139-570X,1805-9295,1101; 2000,2021,1,171,2.48538011695906,2.09356725146199,2.92982456140351,1.16617944248425,0.941472209247824,1.42090948899886,0.0847058823529412,313.6,Agriculture,313.6,Agriculture,313.6,Agriculture
16020,Agriculture and Food Security,Journal,-,2048-7010,1102; 1106; 2303,2021,1,118,4.23728813559322,3.35593220338983,5.20338983050847,2.13480294365335,1.60513984563433,2.69445930800944,0.098,,,1281.4,Agriculture | Technology: Home economics: Nutrition. Foods and food supply,1281.4,Agriculture | Technology: Home economics: Nutrition. Foods and food supply
16101,AgriScientia,Journal,0327-6244,1668-298X,1102; 1111,2021,1,40,0.45,0.225,0.75,0.387534073732946,0.163786563850283,0.683680005327401,0.0555555555555556,15,Agriculture,15,Agriculture,15.0,Agriculture
16109,Agrivita,Journal,0126-0537,2477-8516,1102,2021,1,171,1.01754385964912,0.830409356725146,1.21052631578947,1.00973764186161,0.730433350391696,1.31910669778644,0.103448275862069,250,Agriculture: Plant culture,250,Agriculture: Plant culture,250.0,Agriculture: Plant culture
16338,Agronomy Research,Journal,1406-894X,-,1102,2021,1,662,1.11329305135952,0.990936555891239,1.24471299093656,0.666581061156642,0.568432853854192,0.781071223985085,0.260515603799186,294.0,Agriculture: Agriculture (General),,,294.0,Agriculture: Agriculture (General)
16818,AIDS Research and Treatment,Journal,2090-1240,2090-1259,2708; 2723; 2725; 2739,2021,1,49,2.02040816326531,1.38775510204082,2.83673469387755,0.870980058310448,0.588430348636908,1.21431349014839,0.0,900,Medicine: Internal medicine: Specialties of internal medicine: Immunologic diseases. Allergy,900,Medicine: Internal medicine: Specialties of internal medicine: Immunologic diseases. Allergy,900.0,Medicine: Internal medicine: Specialties of internal medicine: Immunologic diseases. Allergy
16906,AIMS Agriculture and Food,Journal,-,2471-2086,1101; 1106,2021,1,172,1.69767441860465,1.38372093023256,2.05232558139535,0.832492008109866,0.64250167912596,1.03910411349822,0.0136986301369863,,,300,Agriculture: Agriculture (General) | Technology: Chemical technology: Food processing and manufacture,300.0,Agriculture: Agriculture (General) | Technology: Chemical technology: Food processing and manufacture
16921,AIMS Energy,Journal,2333-8326,2333-8334,2102; 2103; 2105,2021,1,177,1.82485875706215,1.3954802259887,2.3728813559322,0.699580562945963,0.511900186801452,0.939649083970303,0.0557275541795666,300,Technology: Electrical engineering. Electronics. Nuclear engineering: Production of electric energy or power. Powerplants. Central stations | Technology: Mechanical engineering and machinery: Renewable energy sources,300,Technology: Electrical engineering. Electronics. Nuclear engineering: Production of electric energy or power. Powerplants. Central stations | Technology: Mechanical engineering and machinery: Renewable energy sources,300.0,Technology: Electrical engineering. Electronics. Nuclear engineering: Production of electric energy or power. Powerplants. Central stations | Technology: Mechanical engineering and machinery: Renewable energy sources
16927,AIMS Environmental Science,Journal,-,2372-0352,2300,2021,1,74,1.77027027027027,1.10810810810811,2.58108108108108,0.507289687102469,0.344220410631507,0.671503108187531,0.0305343511450382,,,300,Geography. Anthropology. Recreation: Environmental sciences,300.0,Geography. Anthropology. Recreation: Environmental sciences
16954,AIMS Mathematics,Journal,-,2473-6988,2600,2021,1,687,2.52838427947598,2.20815138282387,2.89519650655022,1.02508880079489,0.909145022628525,1.16130099051505,0.103626943005181,,,1200,Science: Mathematics,1200.0,Science: Mathematics
16960,AIMS Microbiology,Journal,-,2471-1888,2404; 2726,2021,1,68,4.77941176470588,3.04411764705882,6.80882352941176,1.31641582121646,0.85229979501174,1.88415704922788,0.0,,,300,Science: Microbiology,300.0,Science: Microbiology
16967,AIMS Neuroscience,Journal,-,2373-7972,2800,2021,1,67,1.52238805970149,1.05970149253731,2.1044776119403,0.413621039858931,0.271258509137423,0.577090687179372,0.0294117647058824,,,300,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry,300.0,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry
16978,Ain Shams Engineering Journal,Journal,2090-4479,-,2200,2021,1,521,4.58157389635317,4.12284069097889,5.06909788867562,2.04147723106902,1.8306586824451,2.26322284100924,0.0515291160452451,860,Technology: Engineering (General). Civil engineering (General),,,860.0,Technology: Engineering (General). Civil engineering (General)
17214,AJP Reports,Journal,2157-6998,2157-7005,2729; 2735,2021,1,172,1.20348837209302,0.953488372093023,1.50581395348837,0.703207981988581,0.510682207127635,0.907112796718545,0.00483091787439614,2300,Medicine: Gynecology and obstetrics,2300,Medicine: Gynecology and obstetrics,2300.0,Medicine: Gynecology and obstetrics
17253,AKCE International Journal of Graphs and Combinatorics,Journal,0972-8600,-,2607,2021,1,223,0.852017937219731,0.605381165919282,1.12556053811659,1.30386869434907,0.972827580965,1.66044132541986,0.068421052631579,817.0,Science: Mathematics,,,817.0,Science: Mathematics
18130,All Life,Journal,2689-5293,2689-5307,1100; 1300; 2800,2021,1,75,0.973333333333333,0.6,1.48,0.266067600494892,0.160209494015833,0.383795663053104,0.0273972602739726,,,1023.4,Technology: Chemical technology: Biotechnology | Science: Biology (General): Life,1023.4,Technology: Chemical technology: Biotechnology | Science: Biology (General): Life
18303,"Allergy, Asthma and Clinical Immunology",Journal,1710-1484,1710-1492,2403; 2723; 2740,2021,1,261,3.45593869731801,2.72413793103448,4.30651340996169,1.38933588768468,1.07410705833251,1.70852066156159,0.0299334811529933,1539.3999999999999,Medicine: Internal medicine: Specialties of internal medicine: Immunologic diseases. Allergy,1539.3999999999999,Medicine: Internal medicine: Specialties of internal medicine: Immunologic diseases. Allergy,1539.3999999999999,Medicine: Internal medicine: Specialties of internal medicine: Immunologic diseases. Allergy
18803,"Alzheimer's and Dementia: Diagnosis, Assessment and Disease Monitoring",Journal,-,2352-8729,2728; 2738,2021,1,292,5.66438356164384,5.00342465753425,6.30479452054795,1.46785919420206,1.25663459970103,1.66901019799187,0.0435308343409915,,,2200,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system | Medicine: Internal medicine: Special situations and conditions: Geriatrics,2200.0,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system | Medicine: Internal medicine: Special situations and conditions: Geriatrics
18809,Alzheimer's and Dementia: Translational Research and Clinical Interventions,Journal,-,2352-8737,2728; 2738,2021,1,249,6.80321285140562,4.6706827309237,9.28112449799197,1.66444860005567,1.20302182799026,2.18467023353281,0.0182998819362456,,,2200,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system | Medicine: Internal medicine: Special situations and conditions: Geriatrics,2200.0,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system | Medicine: Internal medicine: Special situations and conditions: Geriatrics
18905,AMB Express,Journal,-,2191-0855,1304; 2402,2021,1,615,4.04552845528455,3.62276422764228,4.49756097560976,1.12447597371327,0.982829677456911,1.28589236250233,0.0120578778135048,,,1453.4,Technology: Chemical technology: Biotechnology | Science: Microbiology,1453.4,Technology: Chemical technology: Biotechnology | Science: Microbiology
21331,American Journal of Men's Health,Journal,1557-9883,1557-9891,2739; 3306,2021,1,487,2.91991786447639,2.57084188911704,3.35523613963039,1.37340891342405,1.19670060762874,1.58211797034764,0.0379746835443038,2000,Medicine,2000,Medicine,2000.0,Medicine
23475,Ampersand,Journal,-,2215-0390,1203; 3310,2021,1,29,0.96551724137931,0.448275862068966,1.68965517241379,1.59665656089867,0.632912191431647,2.85759538759053,0.0,,,1000,Language and Literature: Philology. Linguistics,1000.0,Language and Literature: Philology. Linguistics
23725,"Anaesthesia, Pain and Intensive Care",Journal,1607-8322,2220-5799,2703; 2706,2021,1,277,0.212996389891697,0.144404332129964,0.299638989169675,0.113981299986611,0.0666866106879033,0.173727758544029,0.0847457627118644,190,Medicine: Surgery: Anesthesiology,190,Medicine: Surgery: Anesthesiology,190.0,Medicine: Surgery: Anesthesiology
24442,Analysis and Geometry in Metric Spaces,Journal,-,2299-3274,2603; 2604; 2608,2021,1,38,0.894736842105263,0.578947368421053,1.26315789473684,1.02942855551969,0.566609129115343,1.60929164482002,0.0882352941176471,,,980.0,Science: Mathematics: Analysis,980.0,Science: Mathematics: Analysis
24672,Analytical Cellular Pathology,Journal,2210-7177,2210-7185,1306; 1307; 1313; 2734,2021,1,137,3.54014598540146,2.60583941605839,4.81021897810219,0.86469927800521,0.631464016983457,1.20969380428406,0.00412371134020619,1800,Medicine: Internal medicine: Neoplasms. Tumors. Oncology. Including cancer and carcinogens | Science: Biology (General): Cytology,1800,Medicine: Internal medicine: Neoplasms. Tumors. Oncology. Including cancer and carcinogens | Science: Biology (General): Cytology,1800.0,Medicine: Internal medicine: Neoplasms. Tumors. Oncology. Including cancer and carcinogens | Science: Biology (General): Cytology
25016,Ancient Asia,Journal,-,2042-5937,1202; 1204; 1213; 3302; 3314,2021,1,23,0.217391304347826,0.0869565217391304,0.391304347826087,0.713013426963318,0.0339730762233946,1.86094705921192,0.4,,,258.0,Fine Arts: Architecture | Auxiliary sciences of history: Archaeology | History (General) and history of Europe: History of Asia,258.0,Fine Arts: Architecture | Auxiliary sciences of history: Archaeology | History (General) and history of Europe: History of Asia
25245,Anemia,Journal,2090-1267,2090-1275,1307; 2720,2021,1,44,2.18181818181818,1.38636363636364,3.18181818181818,1.52234556891569,0.826693048687192,2.52213772878159,0.0520833333333333,900,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the blood and blood-forming organs,900,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the blood and blood-forming organs,900.0,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the blood and blood-forming organs
25428,Anesthesiology Research and Practice,Journal,1687-6962,1687-6970,2703; 2706,2021,1,85,1.18823529411765,0.870588235294118,1.56470588235294,0.799077961306933,0.568617277600018,1.09504165336195,0.0396039603960396,900,Medicine: Surgery: Anesthesiology,900,Medicine: Surgery: Anesthesiology,900.0,Medicine: Surgery: Anesthesiology
25674,Animal,Journal,1751-7311,1751-732X,1103,2021,1,1017,3.66470009832842,3.41396263520157,3.9724680432645,1.58213281912991,1.45631417400075,1.72414500644864,0.0491011537429568,1400,Agriculture: Animal culture,1400,Agriculture: Animal culture,1400.0,Agriculture: Animal culture
25766,Animal Bioscience,Journal,2765-0189,2765-0235,,2021,1,666,3.03153153153153,2.73123123123123,3.39339339339339,1.3845676906664,1.21622811633869,1.55232303863161,0.0490341753343239,700,Science: Zoology,700,Science: Zoology,700.0,Science: Zoology
25797,Animal Biotelemetry,Journal,-,2050-3385,1103; 1705; 1711; 3105,2021,1,76,3.14473684210526,2.44736842105263,4.01315789473684,0.998548046183057,0.761891389039254,1.29849248393128,0.0836820083682008,,,1195.4,Science: Biology (General): Ecology | Science: Physiology: Animal biochemistry,1195.4,Science: Biology (General): Ecology | Science: Physiology: Animal biochemistry
